,CF,prediction_wind_decision_tree,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,holiday_name_Christmas Day,holiday_name_Columbus Day,holiday_name_Labor Day,holiday_name_New Year's Day,holiday_name_Thanksgiving,holiday_name_Veterans Day
2019-12-21 02:00:00,0.01787460810931585,0.016810498165850285,2.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 03:00:00,0.01540043919022976,0.018369927897790378,3.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 04:00:00,0.01610734459568293,0.01694536988837178,4.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 05:00:00,0.017369675676849303,0.023052429458106316,5.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 06:00:00,0.0203992702716486,0.026355768812083097,6.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 07:00:00,0.02070222973112853,0.0241820612003035,7.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 08:00:00,0.01758847973091814,0.01619132881205987,8.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 09:00:00,0.01706671621736937,0.01698937364217276,9.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 10:00:00,0.015164804055078702,0.01666425724484083,10.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 11:00:00,0.014760858109105464,0.016690731365817363,11.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 12:00:00,0.013027256757636977,0.024400672997308664,12.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 13:00:00,0.01570339864970969,0.01829169541935724,13.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 14:00:00,0.01789143919039807,0.026406642866920016,14.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 15:00:00,0.01922109459589332,0.027005214224245733,15.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 16:00:00,0.019911168920264267,0.02445341213302768,16.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 17:00:00,0.023866472974585575,0.02274366494667046,17.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 18:00:00,0.031120668921021666,0.022697886669475142,18.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 19:00:00,0.05419608108474298,0.04805146030786084,19.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 20:00:00,0.09699752027682415,0.08629618180028739,20.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 21:00:00,0.1466660405504504,0.13084585250745043,21.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 22:00:00,0.20047500677030233,0.18040521762174583,22.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-21 23:00:00,0.22217027028528177,0.17418279656250507,23.0,5.0,4.0,12.0,2019.0,355.0,21.0,51.0,0,0,0,0,0,0
2019-12-22 00:00:00,0.20416101352730817,0.20652839687280883,0.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 01:00:00,0.18355977028267295,0.19260360500709922,1.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 02:00:00,0.21363691217659708,0.22396013799202621,2.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 03:00:00,0.22149702704199303,0.23375709509264633,3.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 04:00:00,0.3018654392095855,0.2722856939581785,4.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 05:00:00,0.319016310832366,0.29825905467296643,5.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 06:00:00,0.30210107434473654,0.31271530504073775,6.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 07:00:00,0.25817195272014676,0.2773665270743785,7.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 08:00:00,0.2316630000156529,0.2679943361953981,8.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 09:00:00,0.19980176352701362,0.19998580828613208,9.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 10:00:00,0.19101593920209567,0.20421295120932478,10.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 11:00:00,0.1874477500126654,0.229920393548646,11.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 12:00:00,0.25446911488205876,0.26115229676932283,12.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 13:00:00,0.3678601081329635,0.36241143525885045,13.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 14:00:00,0.4093992162438783,0.3912164241491958,14.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 15:00:00,0.41300106759547306,0.40988117908901556,15.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 16:00:00,0.4587311148958602,0.4484216040606653,16.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 17:00:00,0.4572836419227894,0.45773024251929645,17.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 18:00:00,0.475444378410503,0.47341761176552605,18.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 19:00:00,0.4724652770589503,0.44132537857493137,19.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 20:00:00,0.44949085138172234,0.3987802482865569,20.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 21:00:00,0.41879095948775613,0.37567962754686984,21.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 22:00:00,0.4107120405682913,0.3310479095185529,22.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-22 23:00:00,0.30220206083122986,0.2477544065108664,23.0,6.0,4.0,12.0,2019.0,356.0,22.0,51.0,0,0,0,0,0,0
2019-12-23 00:00:00,0.23683014190789392,0.15270802651706755,0.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 01:00:00,0.205457006770639,0.15144061001928402,1.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 02:00:00,0.1478610473072879,0.15455438193910342,2.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 03:00:00,0.1524559324427335,0.15622942646841173,3.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 04:00:00,0.17479077703883722,0.1672249744780711,4.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 05:00:00,0.20767870947349182,0.20616734480619023,5.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 06:00:00,0.21580812163620325,0.22122955651173662,6.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 07:00:00,0.1959306148781034,0.18527799114625182,7.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 08:00:00,0.16886623649789637,0.16827700388848874,8.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 09:00:00,0.19938098649995817,0.14044341586694364,9.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 10:00:00,0.23412033785365677,0.11675912914589273,10.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 11:00:00,0.21569030406862771,0.1979227787099478,11.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 12:00:00,0.21343493920361045,0.21926270304866663,12.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 13:00:00,0.23326195271846364,0.23020335142460846,13.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 14:00:00,0.22186731082580186,0.21139759325547844,14.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 15:00:00,0.20818364190595837,0.21986964158525923,15.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 16:00:00,0.16693066217344124,0.23538726640088684,16.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 17:00:00,0.18159053379605342,0.2016078205022616,17.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 18:00:00,0.14444433784759758,0.1352319969070485,18.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 19:00:00,0.13023890541420532,0.13358706660053302,19.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 20:00:00,0.12981812838714987,0.12741989095129788,20.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 21:00:00,0.12044321622435428,0.10791290298239202,21.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 22:00:00,0.10140726352036536,0.09030155964620096,22.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-23 23:00:00,0.0934461621684761,0.08654705180980608,23.0,0.0,4.0,12.0,2019.0,357.0,23.0,52.0,0,0,0,0,0,0
2019-12-24 00:00:00,0.10157557433118754,0.09929604032373143,0.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 01:00:00,0.10169339189876307,0.09682528938455723,1.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 02:00:00,0.09894992568236148,0.0978717094251503,2.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 03:00:00,0.09551638514158894,0.09434188367688807,3.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 04:00:00,0.10213100000690073,0.10057036169313857,4.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 05:00:00,0.08501379054628472,0.09147134678316937,5.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 06:00:00,0.0676272837883532,0.07526577150862047,6.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 07:00:00,0.06782925676133982,0.07565794042303638,7.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 08:00:00,0.05552573649023822,0.06015578814711152,8.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 09:00:00,0.04258263513801234,0.04899147712676824,9.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 10:00:00,0.050089297300681714,0.033717461611170424,10.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 11:00:00,0.036136331083522724,0.030901505167216292,11.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 12:00:00,0.029084108110073253,0.02860942835701072,12.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 13:00:00,0.027788114866742437,0.03495802504872478,13.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 14:00:00,0.02489316892060089,0.04985413402855596,14.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 15:00:00,0.03270279054275019,0.039742017477954444,15.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 16:00:00,0.04468652027328963,0.04041887879513567,16.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 17:00:00,0.049584364868215165,0.037350859175128176,17.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 18:00:00,0.045460750003071676,0.03858740463431384,18.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 19:00:00,0.03431857432664315,0.02692097285454806,19.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 20:00:00,0.02220019594744596,0.02322844058537704,20.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 21:00:00,0.01528262162265423,0.01803867212244234,21.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 22:00:00,0.01981018243377096,0.013931911762383759,22.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-24 23:00:00,0.022856608109652475,0.016523147366040852,23.0,1.0,4.0,12.0,2019.0,358.0,24.0,52.0,0,0,0,0,0,0
2019-12-25 00:00:00,0.023378371623201243,0.014581602983373632,0.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 01:00:00,0.01849735810935793,0.010758962955342899,1.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 02:00:00,0.014121277027981168,0.014607292411016881,2.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 03:00:00,0.013044087838719194,0.01752469281152827,3.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 04:00:00,0.014323250000967786,0.013612591400239904,4.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 05:00:00,0.01247183108192377,0.01657395832166475,5.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 06:00:00,0.014676702703694372,0.019636065060708086,6.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 07:00:00,0.02078638513653962,0.022641633458582472,7.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 08:00:00,0.02119033108251286,0.02750262975656273,8.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 09:00:00,0.03231567567785917,0.037698013650012824,9.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 10:00:00,0.029908831083101946,0.05501887814604106,10.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 11:00:00,0.03763429729984016,0.04151474938130881,11.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 12:00:00,0.02847818919111339,0.03307374722869563,12.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 13:00:00,0.02376548648809226,0.03794305821581079,13.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 14:00:00,0.02428725000164103,0.04463954266978737,14.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 15:00:00,0.029841506758773076,0.04201309585973653,15.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 16:00:00,0.04364299324619209,0.04579215522368907,16.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 17:00:00,0.06862031757220408,0.07410702541323008,17.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 18:00:00,0.09398475676310707,0.1075920182216011,18.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 19:00:00,0.10061620270950108,0.1585784118920492,19.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 20:00:00,0.14770956757754794,0.15130404033335457,20.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 21:00:00,0.22557014866388989,0.22004463546389258,21.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 22:00:00,0.2399270608270221,0.24253218130675483,22.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-25 23:00:00,0.25953527028780643,0.25479671778113056,23.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-26 00:00:00,0.2569432838011448,0.260994568847959,0.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 01:00:00,0.269448777045233,0.2463523619728324,1.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 02:00:00,0.24829210812488461,0.230246540564073,2.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 03:00:00,0.20404319595973264,0.22462261208068707,3.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 04:00:00,0.17963812839051607,0.2005188935980719,4.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 05:00:00,0.2148319189334346,0.21213528805068607,5.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 06:00:00,0.24593575677337404,0.25447864175400714,6.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 07:00:00,0.02078638513653962,0.022641633458582472,7.0,2.0,4.0,12.0,2019.0,359.0,25.0,52.0,1,0,0,0,0,0
2019-12-26 08:00:00,0.37262330407923133,0.3100925607847643,8.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 09:00:00,0.4019598784055378,0.38352322415317597,9.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 10:00:00,0.4145326959739549,0.40698498966721186,10.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 11:00:00,0.45592032435512975,0.4452079216295197,11.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 12:00:00,0.4652784054368431,0.4512231292069999,12.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 13:00:00,0.4744681757077343,0.46403138861639254,13.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 14:00:00,0.4874281081410424,0.45124399834195716,14.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 15:00:00,0.4704792094912486,0.4617511317878073,15.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 16:00:00,0.45403524327392125,0.4390650197121044,16.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 17:00:00,0.4320033581372975,0.42978719300833446,17.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 18:00:00,0.4060666621895991,0.40338956549728533,18.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 19:00:00,0.4033736892164441,0.4085316854131139,19.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 20:00:00,0.39813922299987425,0.3879371240252586,20.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 21:00:00,0.36092570272708957,0.34246052398489735,21.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 22:00:00,0.22466127028545008,0.25467989405037467,22.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-26 23:00:00,0.1318715202791805,0.12785937852103374,23.0,3.0,4.0,12.0,2019.0,360.0,26.0,52.0,0,0,0,0,0,0
2019-12-27 00:00:00,0.07287858108600531,0.06829414648881575,0.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 01:00:00,0.05562672297673153,0.0662207473704052,1.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 02:00:00,0.04874281081410425,0.10518008683021786,2.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 03:00:00,0.04517462162467396,0.053973686521761516,3.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 04:00:00,0.04268362162450565,0.04383545436160535,4.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 05:00:00,0.04047875000273505,0.03373336795262266,5.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 06:00:00,0.02938706756955318,0.02964066129322654,6.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 07:00:00,0.01807658108230247,0.02486529352127223,7.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 08:00:00,0.011933236487292788,0.012566376868458545,8.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 09:00:00,0.01400345946040564,0.024759508849406087,9.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 10:00:00,0.014979662163174302,0.03388202761109846,10.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 11:00:00,0.017554817568753704,0.054308074857290556,11.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 12:00:00,0.023731824325927825,0.05086976332671686,12.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 13:00:00,0.02740100000185142,0.03803185888672822,13.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 14:00:00,0.03531160811049403,0.0398540407834122,14.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 15:00:00,0.027384168920769197,0.038701554359615364,15.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 16:00:00,0.01942306756887994,0.06069836423614289,16.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 17:00:00,0.03499181756993188,0.04475342865004733,17.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 18:00:00,0.06463135135571833,0.054854521277068524,18.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 19:00:00,0.08910374324926376,0.08859657246650486,19.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 20:00:00,0.13523773649562418,0.12768243458811548,20.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 21:00:00,0.19249707433733088,0.18217986072780828,21.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 22:00:00,0.18310533109345306,0.1895951488425942,22.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-27 23:00:00,0.18125391217440906,0.18885622259088586,23.0,4.0,4.0,12.0,2019.0,361.0,27.0,52.0,0,0,0,0,0,0
2019-12-28 00:00:00,0.19680583109437877,0.19913135396857215,0.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 01:00:00,0.2178951756903983,0.20160752811984048,1.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 02:00:00,0.18812099325595413,0.22913134885190495,2.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 03:00:00,0.20884005406816486,0.19886674353016673,3.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 04:00:00,0.18344195271509744,0.1747056665097075,4.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 05:00:00,0.15351629055091326,0.16287848242047773,5.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 06:00:00,0.1475749189288902,0.18371059515040783,6.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 07:00:00,0.13264575000896256,0.14850140141012075,7.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 08:00:00,0.139310858117521,0.1505399669558594,8.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 09:00:00,0.15164804055078704,0.18418471886466678,9.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 10:00:00,0.1829538513637131,0.1750138273067499,10.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 11:00:00,0.19806816217554513,0.1911663250633754,11.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 12:00:00,0.19328813514819515,0.18707825463776198,12.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 13:00:00,0.17024638514663826,0.16778508636528652,13.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 14:00:00,0.153650939199571,0.15914681920577148,14.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
2019-12-28 15:00:00,0.12300154054885144,0.1243553653590089,15.0,5.0,4.0,12.0,2019.0,362.0,28.0,52.0,0,0,0,0,0,0
